sentence,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,pos_comparatives,pos_superlatives,rule1,rule2,rule3,rule4,rule5,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,count_dictionary_words,count_named_entities,count_number_date_time,future_tense,count_url,count_elongated,count_mentions,emoji_polarity_score,emoticon_polarity_score,count_words,count_capitalized_words,proportion_capitalized_words,count_capitalized_chars,proportion_capitalized_chars,subjectivity
"Em a minha modesta opinião é o melhor livro que já li , o devorei em poucos dias , fantástico , soberbo ! ",4.0,2.0,1.0,1.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0531739130434782,1.223,0.0769130434782608,1.769,0.083391304347826,1.918,0.069391304347826,1.596,-0.005391304347826,-0.124,0.0531739130434782,1.223,0.0769130434782608,1.769,0.083391304347826,1.918,0.069391304347826,1.596,0.005391304347826,0.124,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0526315789473684,1.0,0.0094339622641509,1.0
"um livro maravilhoso , me fez devora - lo . ",1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,-0.0344,-0.344,-0.066,-0.66,-0.0944,-0.944,-0.0208999999999999,-0.2089999999999999,0.0,0.0,0.1073999999999999,1.0739999999999998,0.066,0.66,0.1036,1.036,0.0923,0.923,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
"É um livro que você deve reler e reler e deixar as idéias , aquelas idéias que você não quer processar , entrem em sua mente . ",0.0,1.0,1.0,1.0,2.0,4.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,-0.0262592592592592,-0.709,0.0,0.0,-0.0366666666666666,-0.99,-0.0209629629629629,-0.566,0.0,0.0,0.0262592592592592,0.709,0.0,0.0,0.0366666666666666,0.99,0.0209629629629629,0.566,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0
"Holden Caulfield , eu te amo . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.4,2.0,0.064516129032258,1.0
Um livro impressionante ! ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.02025,0.081,0.191,0.764,-0.0514999999999999,-0.2059999999999999,0.05325,0.213,0.0,0.0,0.37475,1.499,0.191,0.764,0.4435,1.774,0.33625,1.345,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.3333333333333333,1.0,0.0384615384615384,1.0
"Um livro adorável , de as melhores leituras possíveis que podemos ter em o começo de nossa vida literária . ",4.0,3.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.1,0.1,0.1,0.1,0.1140499999999999,2.281,-0.0774499999999999,-1.5489999999999997,0.1309499999999999,2.619,0.1441,2.882000000000001,-0.01135,-0.227,0.18495,3.699,0.19865,3.973,0.22995,4.599,0.2007,4.014,0.01135,0.227,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0555555555555555,1.0,0.0092592592592592,1.0
"Já que é um livro tão bom que sempre pegava emprestado para ler , pois é um livro que entrou em as lista de mais vendidos por dezenas de semanas . ",1.0,4.0,5.0,2.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,2.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.0967741935483871,-0.0088387096774193,-0.2739999999999998,-0.0587096774193548,-1.82,-0.0060322580645161,-0.1870000000000001,0.0173548387096774,0.5380000000000003,0.0,0.0,0.0826451612903225,2.562,0.0668387096774193,2.072,0.1217096774193548,3.773,0.0903870967741935,2.802,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0344827586206896,1.0,0.0068027210884353,1.0
Porque Jorge Amado criou um romance atemporal . ,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.125,0.125,0.125,0.125,-0.148875,-1.191,0.027375,0.219,-0.226625,-1.813,-0.143375,-1.147,0.081875,0.655,0.196375,1.571,0.027375,0.219,0.235625,1.885,0.1803749999999999,1.4429999999999998,0.081875,0.655,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.4285714285714285,3.0,0.0625,1.0
É envolvente e instigante . ,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
Esta obra consegue prender sua atenção de o início a o fim . ,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.2307692307692307,0.2307692307692307,0.2307692307692307,0.2307692307692307,0.116,1.508,0.0007692307692307,0.01,0.0646153846153846,0.84,0.1085384615384615,1.411,-0.0054615384615384,-0.071,0.116,1.508,0.1504615384615384,1.956,0.0646153846153846,0.84,0.1085384615384615,1.411,0.0054615384615384,0.071,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0833333333333333,1.0,0.0163934426229508,1.0
"De aqueles livros que todos tem que ler , pois há referências de ele em inúmeras produções culturais , e é sempre apontado como o maior livro de o séc. XX . ",4.0,5.0,1.0,2.0,1.0,3.0,0.0,6.0,0.0,3.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.0606060606060606,0.0664848484848484,2.194,-0.1081515151515151,-3.569,0.095030303030303,3.136,0.0880909090909091,2.907,-0.0054545454545454,-0.18,0.0752727272727272,2.484,0.1081515151515151,3.569,0.1002424242424242,3.308,0.0963939393939393,3.181,0.0054545454545454,0.18,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,0.0689655172413793,3.0,0.019108280254777,1.0
"Ótimo livro , bem diferente de o que eu imaginava . ",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1151818181818181,1.267,0.0006363636363636,0.007,0.16,1.76,0.1509090909090909,1.66,0.0,0.0,0.1151818181818181,1.267,0.1775454545454545,1.953,0.16,1.76,0.1509090909090909,1.66,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0
"Gostei bastante , gente ! ",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.3333333333333333,1.0,0.0384615384615384,1.0
"Narrativa essa para ficar dias a fio em a mente , relembrando as diversas passagens , repletas de crítica , tensão , medo , angústia , emoção , esperança , solidariedade , profundeza , assombro , violência , vergonha e reflexão ... Perfeitamente sublime em sua essência . ",4.0,4.0,1.0,0.0,1.0,3.0,0.0,17.0,0.0,1.0,0.0,14.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,0.1875,0.1875,0.1875,0.1875,-0.0298749999999999,-1.4339999999999995,-4.166666666666671e-05,-0.002,-0.0297499999999999,-1.4279999999999995,-0.0254791666666666,-1.2230000000000003,-0.0520833333333333,-2.5,0.0953333333333333,4.576,0.0774583333333333,3.718,0.1342916666666666,6.446,0.1281458333333333,6.151000000000002,0.0944583333333333,4.534,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,0.0588235294117647,2.0,0.0073529411764705,1.0
Simplesmente acho esse livro de Saramago uma obra impar e obrigatória . ,2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.1060833333333333,1.273,-0.127,-1.524,0.147,1.764,0.12675,1.521,0.0,0.0,0.1060833333333333,1.273,0.127,1.524,0.147,1.764,0.12675,1.521,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.1818181818181818,2.0,0.0277777777777777,1.0
"O livro conta com o Posfácio que enriquecem muito a leitura e nos fazem perceber melhor um pouco mais de a história , funcionaram pra mim como um resumo de o livro ! ",0.0,5.0,4.0,0.0,1.0,7.0,0.0,5.0,0.0,3.0,1.0,2.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.1515151515151515,-0.0034848484848484,-0.1149999999999999,-0.0709090909090909,-2.34,-0.0055757575757575,-0.184,0.0205151515151515,0.677,0.013,0.429,0.129,4.257000000000001,0.0909090909090909,3.0,0.1502424242424242,4.957999999999999,0.1277272727272727,4.215,0.0205151515151515,0.677,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.032258064516129,2.0,0.0120481927710843,1.0
Já dizia a expressão falada por Holden Caulfield : Esse livro é 100 % . ,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0552,0.828,0.0664,0.996,0.0,0.0,0.0405333333333333,0.608,0.0,0.0,0.0552,0.828,0.0664,0.996,0.0,0.0,0.0405333333333333,0.608,0.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.2857142857142857,4.0,0.0555555555555555,1.0
Trracy é uma de as melhores ' protagonistas ' de as histórias de ele ... ,1.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.1034,1.5510000000000002,-0.1946,-2.919,0.168,2.52,0.1554,2.331,0.0,0.0,0.1034,1.5510000000000002,0.1946,2.919,0.168,2.52,0.1554,2.331,0.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0714285714285714,1.0,0.0136986301369863,1.0
"Eu li esse livro por a primeira vez quando tinha 15 anos e lembro que gostei muito , porém , relendo agora , depois de quase 5 anos , posso dizer que ele assumiu um significado totalmente diferente de aquele de a época . ",2.0,4.0,6.0,0.0,2.0,4.0,0.0,6.0,2.0,3.0,0.0,5.0,2.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,0.0681818181818181,0.0681818181818181,0.0681818181818181,0.0681818181818181,0.0535681818181818,2.357,-0.044090909090909,-1.94,0.0361818181818181,1.592,0.0649545454545454,2.8580000000000005,0.0070681818181818,0.311,0.1207045454545454,5.311,0.123090909090909,5.416,0.1080454545454545,4.754,0.1196363636363636,5.263999999999999,0.0180681818181818,0.795,37.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,0.0256410256410256,1.0,0.004524886877828,1.0
"Eu simplesmente me encantei por o livro , e estou louca para repetir a dose e ler muitos outros livros de o Sidney Sheldon , se vocês já leram e tiverem alguma sugestão pra mim deixem em os comentários , e quem nunca leu eu aconselho a ler em a primeira oportunidade . ",2.0,5.0,3.0,1.0,4.0,8.0,0.0,6.0,0.0,6.0,2.0,4.0,3.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0754716981132075,0.0754716981132075,0.0754716981132075,0.0754716981132075,0.0380188679245283,2.015,-0.0127358490566037,-0.675,0.0332830188679245,1.764,0.0351698113207547,1.864,-0.0092641509433962,-0.491,0.0380188679245283,2.015,0.0434905660377358,2.305,0.0332830188679245,1.764,0.0351698113207547,1.864,0.0092641509433962,0.491,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,3.0,0.0612244897959183,3.0,0.0111524163568773,1.0
"Me identifiquei muito com várias de as partes de o livro em que Malu narra , ela conta umas histórias que já aconteceram com mim , e isso é bem interessante porque até então pra mim , isso só acontecia com mim . ",1.0,8.0,5.0,1.0,1.0,3.0,0.0,3.0,0.0,10.0,1.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,5.0,5.0,5.0,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.1162790697674418,0.0505581395348837,2.174,-0.0646976744186046,-2.782,0.0805581395348837,3.4639999999999995,0.0761860465116279,3.276,0.012860465116279,0.553,0.0862790697674418,3.71,0.1102790697674418,4.742,0.1080465116279069,4.646,0.1058139534883721,4.55,0.012860465116279,0.553,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.0,0.0512820512820512,2.0,0.0094339622641509,1.0
"Mas , se quer minha opinião eu gostei bastante de o livro . ",0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.1006153846153846,1.308,-0.0222307692307692,-0.2889999999999999,0.134076923076923,1.743,0.1207692307692307,1.57,0.0,0.0,0.1006153846153846,1.308,0.1274615384615384,1.657,0.134076923076923,1.743,0.1207692307692307,1.57,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0909090909090909,1.0,0.0166666666666666,1.0
O início de a história em nada se relaciona com o meio ou o final . ,0.0,3.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0625,0.0625,0.0625,0.0625,0.0426875,0.6830000000000003,0.0145625,0.233,0.0131875,0.211,0.03875,0.6200000000000001,0.04675,0.748,0.1655625,2.649,0.1361875,2.179,0.0953125,1.525,0.146,2.336,0.075875,1.214,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0147058823529411,1.0
"Não existe romance melhor que este , sou muito apaixonada por esta coleção MARAVIILHOSA ",2.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,0.2142857142857142,0.2142857142857142,0.2142857142857142,0.2142857142857142,-0.0104285714285714,-0.146,0.024,0.336,-0.0277857142857142,-0.3889999999999999,-0.0157142857142857,-0.22,0.0306428571428571,0.429,0.0992857142857143,1.39,0.0394285714285714,0.552,0.0566428571428571,0.793,0.0752857142857142,1.054,0.0483571428571428,0.677,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.1538461538461538,13.0,0.1477272727272727,1.0
"O primeiro livro de a saga crepúsculo é fantástico , pois a autora consegue misturar suspense , romance e ação em único livro . ",5.0,2.0,0.0,1.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.04525,1.086,0.021375,0.513,0.069125,1.659,0.0697916666666666,1.6749999999999998,-0.007375,-0.177,0.04525,1.086,0.1024583333333333,2.459,0.082375,1.977,0.0772083333333333,1.853,0.007375,0.177,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0078125,1.0
Um livro muito inteligente e enigmático que prende a sua atenção de a primeira a última página . ,4.0,1.0,1.0,0.0,1.0,5.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,-0.0533333333333333,-0.96,-0.0087222222222222,-0.157,0.0023888888888888,0.043,0.0045555555555555,0.0820000000000002,0.035,0.63,0.1107777777777777,1.994,0.0993888888888888,1.789,0.1808333333333333,3.255,0.142,2.556,0.035,0.63,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0588235294117647,1.0,0.0103092783505154,1.0
"Ora , se a trama é boa e em ela há por o menos 1 personagem memorável ( também gostei muito de Margareth ) , por que apenas 3 estrelas ? ",2.0,4.0,4.0,1.0,1.0,2.0,0.0,4.0,2.0,2.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.0190322580645161,0.59,-0.0313870967741935,-0.973,0.0342903225806451,1.063,0.0223225806451612,0.6920000000000001,0.0178387096774193,0.553,0.0685806451612903,2.126,0.0313870967741935,0.973,0.0724193548387096,2.245,0.0634193548387096,1.966,0.0178387096774193,0.553,23.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0769230769230769,2.0,0.0145985401459854,1.0
"O enredo , como disse , também é falho , porque apenas fala de uma idéia de amor que revela perseguição e obsessão e só . ",1.0,2.0,3.0,1.0,2.0,2.0,0.0,5.0,0.0,1.0,0.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.1538461538461538,0.1093846153846153,2.844,-0.0945384615384615,-2.458,0.095076923076923,2.4720000000000004,0.1085384615384615,2.822,-0.0189615384615384,-0.493,0.1138461538461538,2.9599999999999995,0.140076923076923,3.642,0.1551538461538461,4.034,0.133076923076923,3.46,0.0189615384615384,0.493,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0081967213114754,1.0
Eu gostei de o livro . ,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0861666666666666,0.517,-0.1621666666666666,-0.973,0.1399999999999999,0.84,0.1295,0.777,0.0,0.0,0.0861666666666666,0.517,0.1621666666666666,0.973,0.1399999999999999,0.84,0.1295,0.777,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,1.0,0.0434782608695652,1.0
"Uma estória tão bem escrita e interessante , passei noites de pouco sono , por não conseguir parar de lê - lo . ",1.0,2.0,3.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.1036086956521739,2.383,-0.0816521739130434,-1.878,0.1406521739130434,3.235,0.1370434782608695,3.152,0.0,0.0,0.1036086956521739,2.383,0.1668695652173913,3.838,0.1406521739130434,3.235,0.1370434782608695,3.152,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.05,1.0,0.0089285714285714,1.0
"Um livro de leitura difícil , por não ter pontuação e as idéias se confundem , porém qdo chegamos a o final de o texto , podemos ver claramente o que o autor quis passar . ",1.0,3.0,3.0,0.0,2.0,5.0,0.0,7.0,0.0,3.0,0.0,4.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,6.0,6.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0940555555555555,3.386,-0.0503888888888888,-1.814,0.0592777777777777,2.134,0.0926111111111111,3.3340000000000005,-0.0114444444444444,-0.412,0.1334444444444444,4.804,0.1386666666666666,4.992,0.1208888888888888,4.351999999999999,0.1240555555555555,4.466,0.0142777777777777,0.514,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.03125,1.0,0.005813953488372,1.0
Sempre indico este livro a os meus amigos . ,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.125,1.0,0.0227272727272727,1.0
"Tem hora que a bela é meio cansativa , mas é uma em o geral é uma bela historia de amor . ",2.0,2.0,1.0,3.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.1363636363636363,0.0707727272727272,1.557,-0.0910909090909091,-2.004,0.0715454545454545,1.5739999999999998,0.0802727272727272,1.766,-0.0051818181818181,-0.114,0.1514090909090909,3.331,0.1036363636363636,2.28,0.1437272727272727,3.162,0.1311818181818181,2.886,0.0051818181818181,0.114,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.05,1.0,0.0111111111111111,1.0
A mãe é demasiadamente sem-noção . ,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0285714285714285,1.0
Isso já o torna ridículo . ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0868333333333333,-0.521,0.0,0.0,-0.0833333333333333,-0.5,-0.1106666666666666,-0.664,0.1616666666666666,0.97,0.0868333333333333,0.521,0.0,0.0,0.0833333333333333,0.5,0.1106666666666666,0.664,0.1616666666666666,0.97,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,1.0,0.037037037037037,1.0
Me senti completamente sufocada ! ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.0,0.0,0.196,0.98,0.1534,0.767,0.1163999999999999,0.582,0.0,0.0,0.0,0.0,0.196,0.98,0.1534,0.767,0.1163999999999999,0.582,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.25,1.0,0.0294117647058823,1.0
Um livro que vc começa a ler e não quer parar . ,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,-0.0590833333333333,-0.709,0.0,0.0,-0.0825,-0.99,-0.0471666666666666,-0.566,0.0,0.0,0.0590833333333333,0.709,0.0,0.0,0.0825,0.99,0.0471666666666666,0.566,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0909090909090909,1.0,0.0208333333333333,1.0
