sentence,count_dictionary_words,count_named_entities,count_number_date_time,future_tense,subjectivity
Disparado o melhor livro de o Shaeldon que já li . ,9,1,0,0,1
"Eu ainda fico impressionada como o livro não é exatamente novo , mas pode se inserir facilmente em nosso cotidiano atual . ",20,0,0,0,1
"Acredito ser leitura obrigatória para todos , e qualquer um , que tenham um mínimo de interesse sobre política . ",17,0,1,0,1
"Assim como em os outros livros de esta série , há partes em que eu me vi rindo muito ( muitas de as vezes em lugares cheio de pessoas ) com as situações ali retratadas . ",32,0,0,0,1
"Tão marcante quanto o traço social , o traço figurativo de como agem as autoridades é requintado e bem delineado por Jorge Amado , onde mostra que há uma distorcão de informações sobre os serviços governamentais para que a sociedade possa ser cúmplice contra os Capitães de a Areia . ",45,3,0,0,1
"A importância de o livro vem de a qualidade de sua narrativa e de o trabalho de imaginação e percepção de Orwell que buscou retratar uma sociedade que contém todos os vícios estão reunidos e exagerados , como forma de alerta mesmo . ",40,1,0,0,1
"Um livro muito legal , que não tenho como não falar de a abordagem brilhante de a autora , assim como entrelaçamento de os personagens e a precisão de ela a o relatar os fatos de o ponto de Bella , para mim , os diretores de filmes que vieram de livros não explorem e deixe como se fosse um nada que se constrói sozinho , mas voltando a o livro , ela deu o mistério envolvente que só um livro de esse tipo merece , só tenho uma reclamação , mas não é muito importante , eu notei uma auto-estima abaixo de zero de Bella , e isso só piora quando ela encontra Edward Cullen , "" ele é tudo , eu sou nada "" não com essas palavras , era isso que ela queria falar em o livro , mas , fora isso , eu não tenho nada a reclamar de Crepúsculo e os outros livros de a saga serão ainda melhores ! ",142,4,1,0,1
É mesmo com um ritmo vertiginoso que o leitor se envolve em cada palavra que os dois trocam . ,18,0,1,0,1
"Em o início , achei a leitura um pouco pesada , mas depois que se acostuma com o jeito de escrever de Portugal , fica tranquilo . ",23,1,0,0,1
Um ótimo livro para quem gosta de histórias voltadas a a realidade . ,12,0,0,0,1
"São mini contos muito mal elaborados e meio bobos , o que contribui para o ar de falsa simpatia que o leitor cria por a história . ",25,0,0,0,1
"Faltam adjetivos para os comentários dignos de esta obra ... Saramago , talvez em seu ápice literário , presenteou a todos com essa "" mortífera "" obra , repleta de mensagens "" subliminares "" .. Um livro que traz com si a reflexão , um ponto de vista diferente sobre os atos e comportamentos humanos , sobre a sociedade e sobre o convívio social ... Mais um de os "" murros em o estômago "" ... Um livro necessário ... ",63,1,1,0,1
"Assim , soma - se a a paixão um perigo sobrenatural temperado com muito suspense , e o resultado é uma leitura de tirar o fôlego - um romance repleto de as angústias e incertezas de a juventude - oarrebatamento , a atração , a ansiedade que antecede cada palavra , cada gesto , e todos os medos . ",48,0,0,0,1
"A idéia política de o livro é boa , mas o autor é muito repetitivo , o livro nao tinha nenhum gancho que prendesse a atençao . ",22,0,0,0,1
"Fui a a nocaute , sem direito a ( re )contagem . ",9,0,0,0,1
"Puts , gostei muito de este livro , uma ficção que me fez pensar sobre o relacionamento humano , principalmente sobre a cegueira de o dia a dia . ",24,1,0,0,1
"O livro Fala sério amor , de Thalita Rebouças , conta a história de uma jovem garota , que se chama Malu , conta sobre todos os fatos importantes de um relacionamento que ocorreu em a vida de ela , de entre muitas histórias , algumas te calsaram muitos risos ! ",42,3,0,0,1
"Começando com Ângela em a gravidez , que é umas de as partes mais engraçadas , algumas coisas que ela fala e pensa faz todo o sentindo , como você pode estar gorda e feia , mas se você está grávidas todos vão te amar e te achar linda , também tem quando está grávida você não ganha presentes para você e sim para seu bebê . ",59,1,0,0,1
Um livro denso e muito detalhista . ,5,0,0,0,1
"Uma leitura fácil e agradável , recomendado a todos ! ",8,0,0,0,1
"Ô , vingança boa e inteligente . ",5,0,0,0,1
"Essa altura de o campeonato eu não sabia quem era o pior , ela sendo totalmente tonta tapada , pateta ou ele , achando que é *O gostoso* Pense só : lembram de o terror que foi a adolescência de vocês ? ",35,1,0,0,1
"Em a minha singela opinião , esse romance de Sidney Sheldon é um clássico , onde o autor narra a história de várias gerações de a família McGregor , que fundou seu império com os diamantes de a África de o Sul , chegando até a protagonista Kate Blackwell , que é uma mulher sensual , bela e extremamente impetuosa . ",49,5,0,0,1
"Gostei , entretanto , de o trecho em que o personagem Holden revela o fato que serve de título a o romance , quando a irmãzinha de ele conclui o que já constatamos desde o início de a trama : Holden odeia tudo em a vida . ",40,2,0,0,1
Superficialidade resumiria bem esse livro . ,4,1,0,0,1
"Esta resenha é importante justamente por isso , e finalmente vou poder entregar uma resenha de verdade sobre uma obra que me marcou . ",22,0,0,0,1
"Uma critica fantástica a o Estado e a o coletivismo , é interressante como o autor prevê com sucesso a submissão cada vez maior de o individuo a o coletivo . ",28,1,0,0,1
"O livro é esplêndido , logo em o começo pensei que seria só mais uma história de injustiças , vinganças e superações , mas não . ",22,0,1,0,1
"Achei a história super interessante , mesmo porque eu sempre gostei de história de vampiros . ",14,0,0,0,1
"Em a minha opnião o livro é perfeito , não há o que ser discutido . ",13,0,0,0,1
"´ Ensaio sobre a cegueira ' é um livro forte , de narrativa espetacular e enredo muito coerente com a realidade de todos os tempos ! ",22,0,0,0,1
"Me encantei com ele , apesar de o filme , não ter feito jus a o livro . ",15,0,0,0,1
"Ficar preso a uma só visão , sem aquela onisciência de o narrador em terceira pessoa , captura a atenção de o leitor com muita eficiência . ",24,0,0,0,1
"Para você curtir o livro , você tem que superar algumas "" barreiras "" , a primeira é que o livro esta em português de Portugal , então tem algumas palavras que tem que ser deduzidas por o contesto . ",34,1,0,0,1
"O livro é excelentíssimo , repleto de elementos que me fascinam : teorias apocalíticas , críticas sociais , sexo , morte , etc. O que mais me impressionou foi o sentimento trágico que Saramago conseguiu demonstrar , em os momentos mais terríveis de o livro . ",36,1,0,0,1
"O autor é simplesmente otimo , em todo o livro , não há como vc saber como será o final , INSTIGANTE , REAL E HUMANO Recomendo ",20,1,0,0,1
"Enfim , classifico - o não mais que um livro bom - leia apenas se for um crítico de a sociedade e tiver um senso de humor apurado em relação a o assunto . ",30,0,0,0,1
"Crepúsculo foi uma obra que marcou muito a minha vida ( e não tenho vergonha de admitir , eu gosto sim de a saga ) . ",22,0,0,0,1
Nunca pensei que uma recomendação de uma professora de o colegial me trouxesse a emoção a o extremo . ,18,0,0,0,1
Mas as vezes ela é ... descritiva demais . ,7,0,0,0,1
Mas nao considero um Bestseller ou um de os melhores livros de o Autor .. Final Pobre . ,14,3,1,0,1
"Depois de Harry Potter , pra mim , o segundos best-seller mais foda de o mundo . ",12,1,0,0,1
"O grande pecado de Stephenie Meyer se deve a o fato de , em alguns momentos , a história se tornar irritantemente repetitiva . ",19,1,0,0,1
"Personagens bem carismáticos , humanos , com suas qualidades e defeitos , erros e acertos são um ponto forte de a trama . ",19,0,0,0,1
1984 é de corpo e alma um livro político . ,8,0,1,0,1
Além de o livro ser um tento quanto envolvente . ,9,0,0,0,1
"O ritmo é eletrizante e rápido , mal dá tempo de ter a curiosidade , e as soluções já aparecem , é um digno livro de o mestre Sheldon , com mais uma perfeita personagem feminina , a Tracy , ela passa por fases , diversas de elas de uma mocinha lerdinha , á uma presidiria revoltada , para uma vingativa put's revolt's , e por fim á mestra de roubos . ",55,2,1,0,1
"Profundo , forte , reflexivo , aterrador . ",4,0,0,0,1
"História clichê , recheada de coisas impossíveis até em o mundo de o maravilhoso , escrita péssima , personagens mal-construídos e alienados . ",18,0,0,0,1
"Apesar de ter escrito há muito tempo atrás , George Orwell passou em esse romance um história fantástica de o que é o mundo de hoje ... as traições , o poder monopolizado , e toda a massa popular que é moldada a o gosto de quem manda , um livro encantador , apesar de ter lido para um trabalho escolar , foi um de os melhores livros que li até hoje . ",63,1,1,0,1
Por exemplo : aquilo de ele deixar um fio de cabelo sobre o livro para saber se alguém mexeu em ele é muito legal . ,23,0,0,0,1
"adoreii , realmente SIDNEY SHELDON soube dispertar emoções em esse livroo ! ... ",5,1,0,0,1
"Sim , o final é ainda mais genial e perturbador ! ",9,0,0,0,1
"O melhor de tudo , é que a protagonista conta suas histórias de forma divertida , irônica algumas vezes , revoltada com os micos que sua mãe lhe fez pagar em outras , mas acima de tudo mostra como essa relação de mãe-e-filha , apesar de difícil , deve ser bem cuidada . ",44,0,0,0,1
"É um livro extremamente vazio , baseado apenas em um romance ( desculpem os que gostam ) patético entre uma garota retardada e um vampiro ( ? ",22,0,0,0,1
Me fez pensar muito . ,4,1,0,0,1
"Um de os melhores , se não o melhor livro que já li . ",12,0,1,0,1
"Leitura extremamente dificil e cansativa , mas que compensa cada paragrafo de uma folha inteira lido ( não estou brincando , é uma folha inteira mesmo ! ) . ",21,0,0,0,1
"Apesar de a linguagem rabuscada e em português de portugal , Ensaio sobre a Cegueira é um excelente livro que passa para o leitor os mínimos detalhes de a referida epidemia e os efeitos que a mesma causa em a sociedade , o que o faz sentir como se lá realmente estivesse . ",49,1,0,0,1
"Emocionante de o princípio a o fim : a chegada de Jamie a a Africa de o sul , o achado de o primeiro diamante em a praia de a Namíbia , as ruas boêmias de Paris , as mansões imponentes de a Inglaterra , as salas de reuniões de a alta sociedade , as alcovas de a América , até a família Macgregor se tornar a elite européia dona de um vasto império comercial que se expandia cada vez mais , de acordo com os planos de a ambiciosa Kate Blackwell , que a meu ver , é uma de as mulheres mais fortes de a literatura . ",91,8,1,0,1
"Brilhante , perturbador e claustrofóbico . ",4,0,0,0,1
O livro é muito bom pois fala de uma historia de amor quase impossível pois bella é uma humana e Edward é um vampiro . ,22,1,0,0,1
""" Ensaio sobre a cegueira é um drama com imagens soberbas e alucinatórias de colapso urbano . ",15,0,0,0,1
"Continua sendo ate hoje um de os melhores livros que já li , a forma com que Jorge Amado retrata a vida em a Bahia , para mim é mais que perfeita ( apesar de nunca ter sequer ido ate lá ) , enfim , para alguém que nunca tinha pego um livro para ler , com uns 14 anos , ler esse em 1 dia e meio ... fez muita diferença em minha vida , e um dia vou reler essa ótima história . ",72,2,4,0,1
"Um livro simplesmente fantástico , sobre alguns poucos dias de um rapaz em uma cidade . ",14,0,0,0,1
"Em os capítulos finais eu lia com uma taquicardia freqüente , um medo genuíno , e depois ficava pensando em como um autor pode ser tão bom a ponto de fazer com que o leitor se apavore junto com o personagem ! ",38,0,0,0,1
"Definitivamente é uma leitura agradável , ainda que não seja a melhor de o autor ! ",14,1,0,0,1
Romance adolescente bonitinho e meloso que poderia ter acabado em o primeiro livro . ,12,0,0,0,1
"Em a minha modesta opinião é o melhor livro que já li , o devorei em poucos dias , fantástico , soberbo ! ",19,0,0,0,1
"um livro maravilhoso , me fez devora - lo . ",7,0,0,0,1
"É um livro que você deve reler e reler e deixar as idéias , aquelas idéias que você não quer processar , entrem em sua mente . ",24,0,0,0,1
"Holden Caulfield , eu te amo . ",3,1,0,0,1
Um livro impressionante ! ,3,0,0,0,1
"Um livro adorável , de as melhores leituras possíveis que podemos ter em o começo de nossa vida literária . ",18,0,0,0,1
"Já que é um livro tão bom que sempre pegava emprestado para ler , pois é um livro que entrou em as lista de mais vendidos por dezenas de semanas . ",29,0,0,0,1
Porque Jorge Amado criou um romance atemporal . ,6,1,0,0,1
É envolvente e instigante . ,3,0,0,0,1
Esta obra consegue prender sua atenção de o início a o fim . ,12,0,0,0,1
"De aqueles livros que todos tem que ler , pois há referências de ele em inúmeras produções culturais , e é sempre apontado como o maior livro de o séc. XX . ",28,0,0,0,1
"Ótimo livro , bem diferente de o que eu imaginava . ",9,1,0,0,1
"Gostei bastante , gente ! ",3,0,0,0,1
"Narrativa essa para ficar dias a fio em a mente , relembrando as diversas passagens , repletas de crítica , tensão , medo , angústia , emoção , esperança , solidariedade , profundeza , assombro , violência , vergonha e reflexão ... Perfeitamente sublime em sua essência . ",34,1,0,0,1
Simplesmente acho esse livro de Saramago uma obra impar e obrigatória . ,11,1,0,0,1
"O livro conta com o Posfácio que enriquecem muito a leitura e nos fazem perceber melhor um pouco mais de a história , funcionaram pra mim como um resumo de o livro ! ",31,1,0,0,1
Já dizia a expressão falada por Holden Caulfield : Esse livro é 100 % . ,9,1,1,0,1
