sentence,count_words,count_capitalized,count_elongated,count_mentions,count_url,proportion_capitalized,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_part,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,count_named_entities,count_number_date_time,future_tense,rule1,rule2,rule3,rule4,rule5,count_dictionary_words,count_expressions,emoji_polarity_score,emoticon_polarity_score,negation,subjectivity
"Uma verdadeira obra prima que , apesar de ser ficção , não está muito distante de a realidade . ",16.0,0.0,0.0,0.0,0.0,0.0104166666666666,0.2263684210526315,4.301,0.1077368421052631,2.047,0.2454210526315789,4.663,0.229578947368421,4.362,0.109157894736842,2.074,2.0,2.0,2.0,2.0,0.1052631578947368,0.1052631578947368,0.1052631578947368,0.1052631578947368,3.0,2.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,1.0,1.0
"Um de os meus livros favoritos , pois , de certa forma , mudou meu modo de ver o mundo e suas ideologias . ",20.0,0.0,0.0,0.0,0.0,0.0093457943925233,0.1519583333333333,3.647,0.1785,4.284,0.1843333333333333,4.424,0.1655833333333333,3.974,0.0145,0.348,2.0,2.0,2.0,2.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,1.0,2.0,1.0,0.0,1.0,6.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0
"O livro mostra diversos ensinamentos , como o companheirismo , que acompanha os garotos por onde forem , pois um ajuda o outro sempre que preciso , mesmo que este tenha que fazer grandes trabalhos e esforços , além de mostrar que , muitas vezes , jovens que são marginalizados são obrigados a ter essa vida , pois sem pai , mãe , carinho e nem apoio de ninguém se vêem obrigados a seguirem uma vida criminosa . ",67.0,0.0,0.0,0.0,0.0,0.0024330900243309,0.1087307692307692,8.481,0.1011538461538461,7.89,0.108051282051282,8.427999999999999,0.105525641025641,8.231,0.015525641025641,1.211,4.0,4.0,4.0,4.0,0.0512820512820512,0.0512820512820512,0.0512820512820512,0.0512820512820512,4.0,6.0,4.0,3.0,3.0,9.0,0.0,14.0,0.0,0.0,6.0,0.0,11.0,8.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,65.0,0.0,0.0,0.0,1.0,1.0
Por isso não deixe de lê - la . ,8.0,0.0,0.0,0.0,0.0,0.03125,0.1013333333333333,0.912,0.1464444444444444,1.318,0.1015555555555555,0.914,0.1024444444444444,0.922,0.0257777777777777,0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0
"Mais um livro de denúncia social , muito bem escrito por sinal . ",11.0,0.0,0.0,0.0,0.0,0.0153846153846153,0.3317692307692307,4.313,0.2275384615384615,2.958,0.323,4.199,0.3292307692307692,4.28,0.114,1.4820000000000002,3.0,3.0,3.0,3.0,0.2307692307692307,0.2307692307692307,0.2307692307692307,0.2307692307692307,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0
Não há como largar esse livro antes de terminar . ,9.0,0.0,0.0,0.0,0.0,0.02,0.0808,0.808,0.1268999999999999,1.269,0.0882,0.882,0.0922,0.922,0.0109,0.109,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0
"Sthepenie Meyer não é nenhum Zafon , mas seu texto é pegajoso até o final . ",14.0,0.0,0.0,0.0,0.0,0.0394736842105263,0.0519375,0.8310000000000001,0.0725,1.16,0.0584375,0.935,0.0555,0.8880000000000001,0.0106249999999999,0.1699999999999999,1.0,1.0,1.0,1.0,0.0625,0.0625,0.0625,0.0625,1.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,1.0
Um de os melhores livros que já li . ,8.0,0.0,0.0,0.0,0.0,0.027027027027027,0.1362222222222222,1.226,0.1081111111111111,0.973,0.2033333333333333,1.83,0.1492222222222222,1.343,0.0,0.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0
"Essa é apenas uma de as meneiras que podemos definir esse livro de Sidney Sheldon , a mais bem elaborada de suas histórias devido tanto a quantidade de tempo em que o enredo se passa ( um século , passando inclusive por as grandes guerras mundiais ) quanto a riqueza de detalhes e realismo de seus personagens . ",53.0,0.0,0.0,0.0,0.0,0.0096153846153846,0.1229482758620689,7.131,0.1629137931034482,9.449,0.175551724137931,10.182,0.1584137931034482,9.188,0.0178965517241379,1.038,5.0,5.0,5.0,5.0,0.0862068965517241,0.0862068965517241,0.0862068965517241,0.0862068965517241,2.0,8.0,2.0,1.0,1.0,10.0,0.0,12.0,1.0,0.0,4.0,2.0,5.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,1.0
Acho esse livro impressionante . ,4.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.158,0.79,0.1528,0.764,0.1568,0.784,0.1558,0.779,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
"Quando comecei a ler fiquei com um pé atrás por a historia ser em primeira pessoa( o que , geralmente , nao me agrada muito )mas para minha surpresa fui rapidamente envolvida por a trama e nao consegui parar até terminar a historia ! ",41.0,0.0,0.0,0.0,0.0,0.0042735042735042,0.0747391304347826,3.438,0.0517173913043478,2.379,0.0546086956521739,2.512,0.0698043478260869,3.211,0.0361521739130434,1.6629999999999998,5.0,5.0,5.0,5.0,0.108695652173913,0.108695652173913,0.108695652173913,0.108695652173913,1.0,5.0,1.0,2.0,2.0,4.0,0.0,6.0,1.0,0.0,4.0,1.0,5.0,3.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,1.0,1.0
"Além de o enredo , a narrativa também é péssima . ",9.0,0.0,0.0,0.0,0.0,0.02,0.0554545454545454,0.61,0.0961818181818181,1.058,0.0854545454545454,0.94,0.079090909090909,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
"Achei um bom livro , porém não excelente . ",7.0,0.0,0.0,0.0,0.0,0.0232558139534883,0.1572222222222222,1.415,0.0,0.0,0.1967777777777777,1.771,0.1179999999999999,1.0619999999999998,0.0,0.0,3.0,3.0,3.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0
"Isso não atrapalha muito em o decorrer de o livro , mas em o final a repetição de informações faz uma confusão ... Tem que prestar atenção para conseguir entender o final ! ",30.0,0.0,0.0,0.0,0.0,0.0115606936416184,0.1299393939393939,4.288,0.1202121212121212,3.967,0.1496666666666667,4.939000000000001,0.1397575757575757,4.612,0.0596060606060606,1.967,7.0,7.0,7.0,7.0,0.2121212121212121,0.2121212121212121,0.2121212121212121,0.2121212121212121,0.0,4.0,0.0,1.0,1.0,6.0,0.0,7.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,1.0,1.0
Valeu cada hora de sono perdido ... rsrsrs . ,7.0,0.0,0.0,0.0,0.0,0.0222222222222222,0.0574444444444444,0.517,0.1081111111111111,0.973,0.101,0.909,0.0888888888888888,0.8,0.0,0.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0
"Uma história muito forte , "" Capitães de a areia "" entrou em circulação em a época de o Estado Novo de Vargas , a censura reprimiu duramente o livro , queimando milhares de exemplares e proibindo sua venda . ",36.0,0.0,0.0,0.0,0.0,0.0240384615384615,0.12865,5.146,0.13745,5.498,0.123025,4.921,0.1416,5.664,0.040925,1.637,4.0,4.0,4.0,4.0,0.1,0.1,0.1,0.1,1.0,6.0,1.0,0.0,1.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,1.0
Terminei o livro com lágrimas em os olhos e uma vontade imensa de ir correndo para o norte de o país ajudar essas crianças . ,24.0,0.0,0.0,0.0,0.0,0.008,0.13112,3.278,0.2122,5.305,0.2336399999999999,5.840999999999999,0.19232,4.808,0.0,0.0,2.0,2.0,2.0,2.0,0.08,0.08,0.08,0.08,1.0,4.0,1.0,0.0,1.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
"Adoravelmente apaixonante uma linda estória de amor entre um vampiro lindo e de o bem com uma desastrada humana - poderia ser menos meloso , mas em o geral é diferente e interessante ",32.0,0.0,0.0,0.0,0.0,0.0054644808743169,0.1632727272727272,5.388,0.1816363636363636,5.994,0.1934242424242424,6.383,0.1767272727272727,5.832,0.0081515151515151,0.269,5.0,5.0,5.0,5.0,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.1515151515151515,7.0,5.0,7.0,2.0,3.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0
Em nenhum momento a leitura cansa : os leitores são conduzidos em uma vertigem e sentem que muitas coisas que ocorrem em a trama poderiam acontecer ou de fato já aconteceram em o mundo real . ,35.0,0.0,0.0,0.0,0.0,0.0052083333333333,0.1101944444444444,3.967,0.0864166666666666,3.111,0.0949722222222222,3.419,0.0939722222222222,3.383,0.0126666666666666,0.4559999999999999,2.0,2.0,2.0,2.0,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0555555555555555,1.0,5.0,1.0,1.0,2.0,7.0,0.0,8.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,33.0,0.0,0.0,0.0,0.0,1.0
A historia é simples e agradável por isso fica fácil ler os quatro livros rapidinho . ,15.0,0.0,0.0,0.0,0.0,0.0116279069767441,0.0660625,1.057,0.08025,1.284,0.066375,1.062,0.065625,1.05,0.0156875,0.251,2.0,2.0,2.0,2.0,0.125,0.125,0.125,0.125,4.0,1.0,4.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0
É um livro chato e sem uma narração muito boa . ,10.0,0.0,0.0,0.0,0.0,0.0,0.2501818181818181,2.752,0.0089090909090909,0.098,0.2374545454545454,2.612,0.214090909090909,2.355,0.1635454545454545,1.799,4.0,4.0,4.0,4.0,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.3636363636363636,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0
Li quando tinha 13 anos de idade e este livro me abriu as portas para o que veio a ser uma grande paixão em a minha vida : a literatura ! ,30.0,0.0,0.0,0.0,0.0,0.0072463768115942,0.1235806451612903,3.831,0.1504193548387097,4.663,0.1271290322580645,3.941,0.1337096774193548,4.145,0.0,0.0,4.0,4.0,4.0,4.0,0.1290322580645161,0.1290322580645161,0.1290322580645161,0.1290322580645161,1.0,3.0,1.0,1.0,1.0,6.0,0.0,7.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,1.0
"Muita ironia está presente em o livro , muita ideologia , e não é difícil de ler , apenas difícil de compreender . ",19.0,0.0,0.0,0.0,0.0,0.008695652173913,0.2423478260869565,5.574000000000001,0.1956086956521739,4.499,0.1144347826086956,2.632,0.1842173913043478,4.237,0.0,0.0,3.0,3.0,3.0,3.0,0.1304347826086956,0.1304347826086956,0.1304347826086956,0.1304347826086956,3.0,1.0,3.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,1.0
Adorava a aldácia de Noelle personagem que eu mais gostei . ,10.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.1234545454545454,1.358,0.0884545454545454,0.973,0.1503636363636363,1.654,0.1208181818181818,1.3290000000000002,0.0,0.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0
"fala sobre o controle , a vigilância a falta de privacidade , mas de uma forma muito criativa e que prende a atenção ! ",21.0,0.0,0.0,0.0,0.0,0.0,0.1928333333333333,4.628,0.187625,4.503,0.1818333333333333,4.364,0.201625,4.839,0.0759583333333333,1.8230000000000004,6.0,6.0,6.0,6.0,0.25,0.25,0.25,0.25,1.0,3.0,1.0,0.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0
"Medo , indignação , revolta , náusea . ",4.0,0.0,0.0,0.0,0.0,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.041625,0.333,0.125,1.0,3.0,3.0,3.0,3.0,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
Um livro chocante e que chamou mais ainda a minha atenção é que capítulo após capítulo a história fica ainda mais intressante e boa . ,24.0,0.0,0.0,0.0,0.0,0.0074626865671641,0.1364,3.41,0.0462399999999999,1.156,0.06788,1.6970000000000005,0.10536,2.6340000000000003,0.06544,1.636,3.0,3.0,3.0,3.0,0.12,0.12,0.12,0.12,3.0,1.0,3.0,0.0,2.0,4.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0
O livro começa empolgante ! ,4.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
"Poucos dias se passaram entre o início e o fim , pois a história era tão instigante que não conseguia chegar A A um ponto que me bastasse . ",27.0,0.0,0.0,0.0,0.0,0.0214285714285714,0.0606206896551724,1.758,0.0375172413793103,1.088,0.0356551724137931,1.034,0.0434137931034482,1.259,0.0034482758620689,0.0999999999999999,2.0,2.0,2.0,2.0,0.0689655172413793,0.0689655172413793,0.0689655172413793,0.0689655172413793,1.0,3.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,1.0,1.0
Edward Cullen é maravilhoso > . ,5.0,0.0,0.0,0.0,0.0,0.0625,0.0608333333333333,0.365,0.11,0.66,0.0076666666666666,0.046,0.0595,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
"Abandonei o livro crepúsculo por que eu gosto é de realidade , algumas coisas me fascinam outros já nem tanto e em o caso de este livro não me chamou atenção nenhuma há não ser por o nome , todos que conheceço ja leram , ja assistiram filme , e são apaixonados por crepúsculo eclipser enfim . ",52.0,0.0,0.0,0.0,0.0,0.0034129692832764,0.0582105263157894,3.318,0.0440877192982456,2.513,0.066,3.762,0.0616666666666666,3.515000000000001,0.0216491228070175,1.2339999999999998,5.0,5.0,5.0,5.0,0.087719298245614,0.087719298245614,0.087719298245614,0.087719298245614,1.0,7.0,1.0,4.0,2.0,7.0,0.0,10.0,0.0,0.0,6.0,5.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,0.0,0.0,0.0,1.0,1.0
"Era uma história fraca demais para ser tratada como clássico ou "" coisa que o valha "" . ",17.0,0.0,0.0,0.0,0.0,0.0113636363636363,0.0241111111111111,0.434,0.0307777777777777,0.554,0.0048888888888888,0.088,0.0199444444444444,0.359,0.0,0.0,2.0,2.0,2.0,2.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0
Me encantei a cada novo capítulo . ,6.0,0.0,0.0,0.0,0.0,0.0285714285714285,0.0482857142857142,0.3379999999999999,0.0407142857142857,0.285,0.0172857142857142,0.121,0.0304285714285714,0.213,0.0152857142857142,0.107,1.0,1.0,1.0,1.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
Saramago mereceu o Nobel que ganhou ! ,6.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
"' ' Não é o tipo de livro que te deixa happy depois mas , recomendo se você tiver saúde mental para não matar ninguém após a leitura ou tentar se matar . ",31.0,0.0,0.0,0.0,0.0,0.0064935064935064,0.1252727272727272,4.134,0.1247575757575757,4.117,0.1592727272727272,5.255999999999999,0.1422121212121212,4.693,0.0349090909090909,1.152,4.0,4.0,4.0,4.0,0.1212121212121212,0.1212121212121212,0.1212121212121212,0.1212121212121212,1.0,2.0,1.0,1.0,2.0,2.0,0.0,5.0,0.0,0.0,5.0,0.0,4.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,28.0,0.0,0.0,0.0,1.0,1.0
O livro é bem escrito . ,5.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.125,0.75,0.1633333333333333,0.98,0.1533333333333333,0.92,0.1471666666666666,0.883,0.0,0.0,2.0,2.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0
"É impressionante como , a cada vez que retomava o livro , eu me transportava imediatamente para a Bahia . ",17.0,0.0,0.0,0.0,0.0,0.0094339622641509,0.0395,0.79,0.0382,0.764,0.0392,0.784,0.03895,0.779,0.0,0.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,1.0,2.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0
"Foi concerteza um livro muito bom , onde a falta de nome de os personagens não deixaram a leitura confusa e sim mais interessante . ",23.0,0.0,0.0,0.0,0.0,0.0075757575757575,0.20708,5.177,0.14328,3.582,0.2344399999999999,5.861,0.2146,5.365000000000001,0.05892,1.473,6.0,6.0,6.0,6.0,0.24,0.24,0.24,0.24,3.0,2.0,3.0,1.0,1.0,4.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,21.0,0.0,0.0,0.0,1.0,1.0
Não quer dizer nada . ,4.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.1966,0.983,0.0,0.0,0.1222,0.611,0.1716,0.858,0.1961999999999999,0.981,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0
"Espirituosa e bem-humorada , a protagonista divide com as leitoras suas experiências nem sempre agradáveis com os meninos e a eterna vontade de beijar muito , ser feliz e encontrar o par perfeito . ",31.0,0.0,0.0,0.0,0.0,0.005050505050505,0.1190294117647058,4.047,0.1028235294117646,3.496,0.1212058823529411,4.121,0.1197647058823529,4.072,0.0162647058823529,0.553,5.0,5.0,5.0,5.0,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.1470588235294117,4.0,2.0,4.0,1.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,1.0,1.0
"Em o entanto , tenho postergardo essa resenha durante todo esse mês porque acho que qualquer coisa que eu escreva aqui não será o suficiente para exprimir a qualidade e a intensidade de essa obra prima de a literatura . ",38.0,0.0,0.0,0.0,0.0,0.0045454545454545,0.110625,4.425,0.1291749999999999,5.167,0.1098249999999999,4.393,0.1246999999999999,4.988,0.0287499999999999,1.15,2.0,2.0,2.0,2.0,0.05,0.05,0.05,0.05,1.0,4.0,1.0,1.0,1.0,10.0,0.0,9.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,1.0,1.0
Esse não é um mero romance . ,6.0,0.0,0.0,0.0,0.0,0.0344827586206896,0.1284285714285714,0.899,0.0312857142857142,0.219,0.1465714285714285,1.026,0.102,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0
huahuahua É incrível ... são várias história .. . ,6.0,0.0,0.0,0.0,0.0,0.0,0.0303333333333333,0.273,0.0202222222222222,0.182,0.0225555555555555,0.203,0.0243333333333333,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
"Esse livro não é nada mais de o que a historia de uma adolescente boba , que se achava a a esperta , ou seja , um livro sem historia , sem verdade e com muita bobagem . ",33.0,0.0,0.0,0.0,0.0,0.0059171597633136,0.1554736842105263,5.908,0.0721052631578947,2.74,0.156157894736842,5.933999999999999,0.1392631578947368,5.291999999999999,0.0757368421052631,2.878,5.0,5.0,5.0,5.0,0.131578947368421,0.131578947368421,0.131578947368421,0.131578947368421,1.0,6.0,1.0,1.0,2.0,6.0,0.0,8.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,1.0,1.0
