sentence,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,subjectivity
"O ambiente é bem simples, nada sofisticado e o atendimento foi razoável.",0.123,1.722,0.1029285714285714,1.4410000000000005,0.0992142857142857,1.389,0.1211428571428571,1.696,0.0424999999999999,0.595,1.0
Vale o valor pago!,0.153,0.765,0.1434,0.717,0.0,0.0,0.0988,0.494,0.0,0.0,1.0
"Fomos a esta casa depois de muitas vezes ir e voltar ao Uniko, na Rua da Quitanda, Centro do Rio, sendo esta La Terrazza um ""anexo distante"" da primeira.",0.0111714285714285,0.391,-0.0363142857142857,-1.271,-0.0124857142857142,-0.4370000000000001,0.0119428571428571,0.418,0.0051714285714285,0.1809999999999999,0.0
"Cardápio bem variado, com opções de comida japonesa tanto tradicional como algumas opções gourmet, além de chapas.",0.1396,2.792,-0.0887,-1.774,0.1734,3.468,0.17075,3.415,-0.00285,-0.057,1.0
Atendimento ágil.,0.4983333333333333,1.495,-0.6393333333333333,-1.918,0.4506666666666666,1.352,0.5293333333333333,1.588,0.0,0.0,1.0
Preços médios para alto.,0.0646,0.323,0.0628,0.314,0.0124,0.062,0.0416,0.208,0.015,0.075,1.0
Oferecem desenhos para crianças.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fácil estacionamento.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Viemos num jantar no domingo, o ótimo atendimento já começa ao chegar no restaurante, com os rapazes cuidando do carro.",0.077695652173913,1.787,0.001391304347826,0.0320000000000001,0.0783478260869565,1.802,0.0800869565217391,1.842,0.0,0.0,1.0
Sentamos e nos foi explicado como funciona a casa.,0.0,0.0,-0.0069,-0.069,0.0,0.0,0.0023,0.023,0.0,0.0,0.0
"Proposta interessante, carnes de primeiríssima qualidade e acompanhamentos de muita qualidade.",0.266076923076923,3.459,-0.366,-4.758,0.3092307692307692,4.02,0.3138461538461538,4.08,0.0,0.0,1.0
"A coisa mais surpreendente foi o salmão ao molho de maracujá e o arroz piemonteses, tudo surpreendentemente gostoso.",0.0146,0.292,-0.03595,-0.7190000000000001,0.0064999999999999,0.1299999999999999,0.01765,0.353,0.0264,0.528,0.0
Os atendimentos dos rapazes é ótimo!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Vale muito a visita.,-0.1536,-0.768,0.0,0.0,-0.1182,-0.591,-0.1274,-0.637,0.1106,0.553,0.0
Melhor pizza do Extremo Sul.,-0.072,-0.432,0.0375,0.225,0.0225,0.135,-0.0108333333333333,-0.0649999999999999,-0.0206666666666666,-0.124,1.0
Bem recheada e com ingredientes de qualidade.,0.2724999999999999,2.18,-0.117875,-0.943,0.330875,2.647,0.322125,2.577,0.0,0.0,0.0
Massa aberta na hora.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Não tem forno à lenha, o que não interfere em muito na qualidade.",0.0654666666666666,0.982,-0.1128666666666666,-1.693,0.0761333333333333,1.142,0.0718,1.077,0.0391333333333333,0.5870000000000001,0.0
"Sempre peço a tradicional, nunca comi as de cone.",0.0538181818181818,0.592,-0.0917272727272727,-1.009,0.0818181818181818,0.8999999999999999,0.0747272727272727,0.8220000000000001,0.0033636363636363,0.037,0.0
Ambiente bem legal de se comer no local.,0.2755555555555555,2.48,0.139,1.251,0.2092222222222222,1.883,0.2758888888888889,2.4830000000000005,-0.0124444444444444,-0.112,1.0
Ótimo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Típico restaurante indiano, fomos com um casal de amigos, adoramos o ambiente que é bem familiar e agradável.",0.0804761904761904,1.6900000000000002,-0.0168571428571428,-0.354,0.0704761904761904,1.48,0.0942380952380952,1.979,-0.0037142857142857,-0.078,1.0
A comida deliciosa com boas opções.,0.1725714285714285,1.208,0.0218571428571428,0.153,0.1352857142857143,0.947,0.1072857142857142,0.751,-0.0081428571428571,-0.057,1.0
Atendimento rápido e prático.,0.3502,1.751,-0.1307999999999999,-0.6539999999999999,0.2878,1.439,0.2852,1.426,-0.0326,-0.163,1.0
"Iniciamos com a entrada Chutneys, que são 3 molhos da casa (hortelã, tamarindo e papaia) acompanhado com o pão indiano masala papad.",0.0409259259259259,1.105,0.0002962962962962,0.0079999999999999,0.0147407407407407,0.3980000000000001,0.0109629629629629,0.296,0.0281481481481481,0.76,0.0
"Depois pedimos porção de arroz com açafrão Kesari Pullao, porção de frango Murg Masala e porção de carneiro Gosht Masala.",0.032590909090909,0.7170000000000001,-0.1343181818181818,-2.955,0.0725909090909091,1.597,0.0697727272727272,1.535,0.0302727272727272,0.666,0.0
Bebemos uma cerveja bem gelada.,-0.0246666666666666,-0.148,0.0386666666666666,0.2319999999999999,0.309,1.854,0.1389999999999999,0.834,-0.1555,-0.933,0.0
Todos os pratos pedimos levemente apimentados e eles trouxeram pimenta a parte.,0.0209230769230769,0.272,0.046076923076923,0.599,0.0471538461538461,0.6130000000000001,0.0283076923076923,0.368,-0.0301538461538461,-0.3919999999999999,0.0
Estilo natural e vegetariano.,0.1329999999999999,0.6649999999999999,-0.118,-0.5900000000000001,0.1778,0.889,0.1492,0.746,0.007,0.035,0.0
"O restaurante Peixe Vivo, apesar do nome não tem peixe vivo, porém todos os produtos, ficam em expositor refrigerado, de vidro, onde você pode escolher o que quer comer.",0.0636571428571428,2.228,-0.0180571428571428,-0.632,0.0452285714285714,1.583,0.0561428571428571,1.965,-0.0164571428571428,-0.5760000000000001,0.0
"Ótimas carnes, um buffet impecável e um atendimento excelente.",-0.0601818181818182,-0.6620000000000001,-0.0903636363636363,-0.994,-0.0415454545454545,-0.4569999999999999,-0.025090909090909,-0.2759999999999998,-0.0639090909090909,-0.703,1.0
"Diferente do esperado para um domingo, enormes filas, chegamos e sentamos na varanda.",0.0158125,0.253,0.0648125,1.037,-0.0009375,-0.015,0.025,0.4000000000000001,-0.0048125,-0.077,1.0
"Os pratos tem os valores médios de R$50,00.",0.1305,1.3050000000000002,-0.1623,-1.623,0.1541999999999999,1.5419999999999998,0.149,1.49,0.0,0.0,0.0
"Os pedidos vieram rápido, estavam gostosos e nos pontos solicitados.",0.0585833333333333,0.703,0.0,0.0,0.0687499999999999,0.825,0.0424166666666666,0.509,0.0,0.0,1.0
"Como críticas ficam a proximidade das mesas(menos de 20cm), impossibilitando qualquer tipo de privacidade, e os ridiculos R$7,50(por pessoa) do couvert, para 1(um) pedaço de pão e uma bolinha de manteiga.",0.0891749999999999,3.567,-0.0982249999999999,-3.929,0.147575,5.9030000000000005,0.1048,4.192,0.039325,1.5730000000000002,0.0
"O Bawarchi é um restaurante indiano legítimo, sendo até seus atendentes naturais do país.",-0.0595625,-0.953,-0.0565,-0.904,-0.0415625,-0.665,-0.032625,-0.522,0.05325,0.852,1.0
"A comida é simples, com poucas opções durante a semana, mas muito saborosa.",-0.017125,-0.274,0.0506875,0.811,-0.0041874999999999,-0.0669999999999999,-0.0105624999999999,-0.1689999999999999,0.0080625,0.129,1.0
"E o preço é muito baixo, cerca de 20 reais o quilo.",0.0072857142857142,0.102,-0.0458571428571428,-0.6419999999999999,0.0212857142857142,0.298,0.0262142857142857,0.367,0.0357142857142857,0.5,1.0
"Ambiente agradável, atendimento excelente, preço compatível.",0.3153333333333333,2.838,-0.0796666666666666,-0.7170000000000001,0.2767777777777777,2.491,0.2681111111111111,2.4130000000000003,-0.0588888888888888,-0.53,1.0
"Ambiente maravilhoso, música agradável, comida impecável e um garçom maravilhoso: Roberto, vc foi demais!!!",0.0148571428571428,0.3120000000000001,-0.0435714285714285,-0.915,0.0157142857142857,0.33,0.0453809523809523,0.9530000000000002,-0.0361904761904761,-0.76,1.0
"Boa opcao, almoco e jantar.",0.0117142857142857,0.082,0.0092857142857142,0.065,0.0192857142857142,0.135,0.0134285714285714,0.094,0.0,0.0,1.0
Vou mais no almoco e aprecio a variedade principalmente das massas.,0.07725,0.927,-0.0488333333333333,-0.586,0.0428333333333333,0.514,0.0563333333333333,0.676,0.0,0.0,0.0
"Spaghetti com peperonccino, apimentado na medida certa, muito gostoso.",-0.0391666666666666,-0.47,0.0117499999999999,0.141,-0.0429166666666666,-0.515,-0.03875,-0.465,0.0460833333333333,0.553,1.0
"Localizado na ilha da gigoia, na barra da tijuca, tem acesso apenas por barco.",0.0544117647058823,0.925,-0.0400588235294117,-0.6810000000000002,0.1321176470588235,2.246,0.1094117647058823,1.86,0.0,0.0,0.0
A ilha fica escondida atrás de avenidas e prédios.,0.0654,0.654,-0.0861,-0.861,0.0839999999999999,0.84,0.086,0.86,0.0,0.0,0.0
É preciso indicação.,0.18625,0.745,-0.21675,-0.867,0.15975,0.639,0.20625,0.825,0.0,0.0,0.0
"O restaurante tem uma ornamentação com mobiliário antigo, mas confortável, numa área que parece ser o quintal da casa sob uma antiga e frondosa castanheira, cujo fruto é conhecido no nordeste como coração de negro.",0.0401794871794871,1.5669999999999995,-0.0194102564102564,-0.7570000000000001,0.0454871794871794,1.7739999999999996,0.0385384615384615,1.503,0.0426410256410256,1.663,0.0
A decoração é de bom gosto e pitoresca.,0.2466666666666667,2.22,-0.1861111111111111,-1.675,0.2366666666666666,2.13,0.2232222222222222,2.009,0.0,0.0,1.0
O atendimento foi simpático.,0.1536,0.768,-0.1906,-0.953,0.1227999999999999,0.614,0.1556,0.778,0.0,0.0,1.0
A comida muito boa.,-0.109,-0.545,0.0306,0.153,-0.124,-0.62,-0.108,-0.54,0.0992,0.496,1.0
"Almoçamos um grelhado de peixe, lula e polvo, que estava saboroso.",-0.0603571428571428,-0.845,-0.0563571428571428,-0.7889999999999999,-0.0484285714285714,-0.6779999999999999,-0.0289999999999999,-0.4059999999999999,0.0487857142857142,0.683,1.0
Ingredientes frescos.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Não é barato, mas valeu a visita.",0.0934444444444444,0.841,0.0857777777777777,0.772,0.0815555555555555,0.734,0.0868888888888888,0.782,0.0,0.0,1.0
"Comi um peixe podre no dia dos pais, parecia, pela minha expressão facial de repúdio ao sabor, que tinham injetado-me botox.",0.03368,0.842,-0.0135599999999999,-0.3389999999999999,0.02496,0.6240000000000001,0.044,1.1,0.03336,0.8340000000000001,0.0
"O mais cômico foi ouvir de uma funcionária que não estava estragado (ela não provou, claro).",0.01925,0.385,-0.0918,-1.836,0.0581499999999999,1.1629999999999998,0.0412,0.8240000000000001,0.0404999999999999,0.8099999999999999,0.0
"Decerto ela deveria estar correta e minhas dezenas de milhares de células gustativas, com alta apuração para detecção de coisas podres, todas erradas.",0.0722307692307692,1.878,-0.1014615384615384,-2.638,0.0991153846153846,2.577,0.0967307692307692,2.515,-0.0043461538461538,-0.113,0.0
"Praticamente tive que implorar para que cancelassem o valor do meu prato na minha comanda, mas se não cancelassem não faria tanta diferença, porque faria bom proveito usando como isca pra caçar urubu.",-0.0007777777777777,-0.0279999999999999,0.0453333333333333,1.632,-0.0022777777777777,-0.082,0.0083611111111111,0.301,0.0214166666666666,0.7709999999999999,0.0
"Sem falar na coca que demorou mais de 20 minutos para chegar na mesa,",0.0388666666666666,0.583,-0.0999333333333333,-1.499,0.0417333333333333,0.626,0.0503333333333333,0.7550000000000001,0.0338,0.507,0.0
"Ambiente gostoso  , decoração e espaço belissimo , limpeza muito boa , atendimento nota 10 porem a  pizza deixa muito a desejar com relação a massa e sabor .",-0.034258064516129,-1.062,-0.0267419354838709,-0.829,-0.0613870967741935,-1.903,-0.0528387096774193,-1.638,0.0328387096774193,1.018,1.0
"O restaurante frango leste é um simples, já antigo e com a cerveja gelada, tem uma comida de qualidade, destaque para o frango desossado e a paçoca.",0.0356451612903225,1.1050000000000002,-0.0809677419354838,-2.51,0.0959677419354838,2.975,0.075,2.325,-0.0400322580645161,-1.241,1.0
"Lugar de fácil acesso perto do aeroporto, tem uma variedade muito grande de sushis e bebidas, pena que não tem sashimi de atum nem polvo, mas vale muita a pena é uma ótima opção em refeição e o custo beneficio é ótimo pois lá tem sempre promoção.",0.1374705882352941,7.011000000000001,-0.1156078431372549,-5.896000000000001,0.1318039215686274,6.722,0.1454705882352941,7.418999999999999,0.0251176470588235,1.281,1.0
Tudo feito na hora e tudo muito gostoso!,0.0741111111111111,0.667,0.1263333333333333,1.137,0.0634444444444444,0.5710000000000001,0.0615555555555555,0.554,0.0434444444444444,0.391,1.0
"Ótima experiência gastronômica; destaque para a feijoada, o ceviche de caju e o arroz de chouriço.",0.0661578947368421,1.257,-0.0602631578947368,-1.145,0.0922105263157894,1.7519999999999998,0.0903157894736842,1.716,0.0320526315789473,0.609,1.0
Ótimo atendimento e boa localização.,0.128,0.768,-0.1588333333333333,-0.953,0.1023333333333333,0.614,0.1296666666666666,0.778,0.0,0.0,1.0
"Pesam contra o preço alto, as poucas opções de suco e a decoração muito despojada.",-0.0017647058823529,-0.03,-0.0395294117647058,-0.672,0.0093529411764705,0.159,0.0134705882352941,0.2290000000000001,0.0271176470588235,0.4610000000000001,1.0
"Mesmo assim, no geral, uma ótima opção.",0.0308,0.308,0.0213,0.213,0.0,0.0,0.0149,0.149,-0.0072999999999999,-0.073,1.0
"A barraca estava lotada, e o atendimento demorado... mas o caranguejo estava excelente assim como a bolinha de peixe e as caipirinhas!!",0.0514230769230769,1.337,-0.067,-1.742,0.0572307692307692,1.488,0.0523846153846153,1.362,0.0261923076923076,0.681,1.0
O Vamo é um achado!,-0.1181666666666666,-0.709,0.0,0.0,-0.165,-0.99,-0.0943333333333333,-0.566,0.0,0.0,1.0
"Uma união de boa comida, bom preço e bom atendimento.",0.143,1.7160000000000002,-0.1166666666666666,-1.4,0.1224166666666666,1.469,0.1514166666666666,1.817,-0.0155833333333333,-0.187,1.0
"Já fui algumas vezes, em diversas ocasiões, com grupos grandes, pequenos e mesmo em um jantar a dois.",-0.0379545454545454,-0.8350000000000001,0.0109090909090909,0.24,-0.0738181818181818,-1.624,-0.0449999999999999,-0.99,0.0310454545454545,0.683,0.0
O Atendimento é sempre bom.,0.128,0.768,-0.1588333333333333,-0.953,0.1023333333333333,0.614,0.1296666666666666,0.778,0.0,0.0,1.0
Saborosa e calorosa porque a Yeran e o Agop vão em todas as mesas ver se estamos gostando muito!,-0.07485,-1.497,-0.03705,-0.741,-0.0317,-0.634,-0.0465999999999999,-0.932,0.0713999999999999,1.428,1.0
"Além de tudo ser ótimo tem um molho de hortelã imperdível que fica acima do servidor, não percam!",0.1237,2.474,-0.1211499999999999,-2.423,0.1216999999999999,2.434,0.12815,2.5630000000000006,-0.00965,-0.193,1.0
Tomar nota que este hotel serve uma grande refeição de tamanho para começar por encomenda uma refeição e partilhar entre duas pessoas.,0.0489565217391304,1.126,-0.0524347826086956,-1.206,0.0448695652173913,1.032,0.0516086956521739,1.187,0.0386521739130434,0.889,0.0
"Lugar descontraído para levar os amigos,bater papo, petiscar e tomar um chopinho.",-0.0876875,-1.403,0.016,0.256,-0.1014999999999999,-1.624,-0.0779374999999999,-1.247,0.0518125,0.8290000000000001,1.0
Os preços são bons e fomos muito bem atendidas.,0.0322999999999999,0.3229999999999999,0.1295,1.295,0.0532,0.532,0.0525,0.525,0.0574,0.5740000000000001,1.0
"Lugar agradável, seguro, com estacionamento privativo, música ao vivo, um mar de bolinhas pra criançada, e os melhores food trucks e lá tb tem os melhores churros que já comi!!",0.0473783783783783,1.753,-0.0272972972972972,-1.01,0.0509459459459459,1.885,0.0628648648648648,2.326,-0.004054054054054,-0.15,1.0
Frequento desde que abriu.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No começo  quando eu comecei a comprar as pizzas na Carginalli era usado material de qualidade era muito bom.,0.0315238095238095,0.6620000000000001,-0.0975714285714285,-2.049,0.0569523809523809,1.196,0.0532857142857142,1.119,0.0263333333333333,0.553,1.0
Só que passou a vir a pizza além  de queimada com pouco recheio e a qualidade do material péssima.,0.0433333333333333,0.91,-0.0826190476190476,-1.735,0.0481904761904761,1.012,0.0515714285714285,1.0830000000000002,0.0235238095238095,0.494,1.0
"É um dos mais antigos restaurantes italianos da cidade, a comida é muito boa, tem um rotoloni maravilhoso!",-0.0336190476190476,-0.7059999999999997,-0.0550952380952381,-1.157,-0.0881904761904761,-1.852,-0.0269999999999999,-0.567,0.0236190476190476,0.496,1.0
"Não gostamos de ir durante o fim de semana devido a acústica, geralmete é lotado e fica muito barulhento.",0.0616190476190476,1.2939999999999998,-0.0366666666666666,-0.7699999999999998,0.1676666666666666,3.521,0.1416666666666666,2.975,0.0174285714285714,0.366,1.0
"Não é um restaurante que turista frequente, mas vale a pena!",-0.052076923076923,-0.6769999999999998,0.0686923076923076,0.893,-0.1203846153846153,-1.565,-0.0587692307692307,-0.7639999999999998,0.0725384615384615,0.943,0.0
Excelente custo beneficio.,0.1765,0.706,0.0,0.0,0.19525,0.781,0.124,0.496,0.0,0.0,1.0
"É um restaurante coma a vontade com clima familiar, super limpo, comida boa e variada e otimo atendimento.",0.0069047619047619,0.145,-0.0011428571428571,-0.0239999999999999,0.0203809523809523,0.4279999999999998,0.0356190476190476,0.7480000000000001,-0.010047619047619,-0.211,1.0
recomendo!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lugar especialmente agradável, atendimento excepcional e a comida deliciosa.",0.306,3.366,-0.1383636363636363,-1.5219999999999998,0.194090909090909,2.135,0.2203636363636364,2.4240000000000004,-0.0214545454545454,-0.236,1.0
Ótima apresentação dos pratos.,-0.19,-0.95,0.0,0.0,-0.1924,-0.962,-0.1447999999999999,-0.724,0.0522,0.261,1.0
Carnes Angus muito saborosas e todo tipo de acompanhamentos a um preço razoável.,0.0092142857142857,0.129,-0.0577857142857142,-0.8089999999999999,0.0074999999999999,0.1049999999999999,0.0162857142857142,0.2280000000000001,0.0298571428571428,0.418,1.0
Aberto direto até 22 hs.,-0.0603333333333333,-0.362,-0.1506666666666666,-0.904,0.0323333333333333,0.194,-0.0066666666666666,-0.0399999999999999,0.1428333333333333,0.857,0.0
Recomendo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O serviço do Bob's é quase sempre confuso e demorado.,0.02625,0.315,0.0670833333333333,0.8049999999999999,0.0502499999999999,0.603,0.0378333333333333,0.454,-0.0366666666666666,-0.44,1.0
"Por isso, se quiser realmente comer lá, vá quando estiver começando a ficar com fome.",-0.0311111111111111,-0.5599999999999999,0.0082222222222222,0.148,-0.0832222222222222,-1.498,-0.0708888888888888,-1.276,-0.1066666666666666,-1.92,0.0
Restaurante japonês excelente.,0.20375,0.815,0.0,0.0,0.222,0.888,0.141,0.5640000000000001,0.00275,0.011,1.0
Diversidade nos tipos de peixes e pratos quentes.,0.0906666666666666,0.8160000000000001,-0.0894444444444444,-0.8049999999999999,0.1272222222222222,1.145,0.1111111111111111,1.0,-0.0114444444444444,-0.103,0.0
Preço justo e sobremesa já incluída no valor.,0.2022222222222222,1.82,0.0922222222222222,0.83,0.0896666666666666,0.8069999999999999,0.1318888888888888,1.1869999999999998,0.0,0.0,1.0
Um fast food de comida japonesa que cumpre o que promete.,0.0025833333333333,0.031,-0.0683333333333333,-0.82,-0.0149166666666666,-0.179,0.0256666666666666,0.308,-0.00475,-0.057,0.0
"Preço justo, serviço funcional e alimentos bem preparados e apresentados!",0.2329999999999999,2.796,0.0593333333333333,0.712,0.2142499999999999,2.571,0.2004999999999999,2.406,-0.0099166666666666,-0.119,1.0
Fui no bife de chorizo e não me arrependi!,0.0517,0.517,-0.0973,-0.973,0.0839999999999999,0.84,0.0777,0.777,0.0,0.0,0.0
Carne saborosíssima com belos acompanhamentos também.,0.0,0.0,0.0118571428571428,0.083,0.0,0.0,0.004,0.028,0.0,0.0,1.0
