sentence,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,subjectivity
Um clássico de os clássicos . ,-0.0003333333333333,-0.0019999999999998,-0.1256666666666666,-0.754,-0.019,-0.1139999999999999,0.0598333333333333,0.3590000000000001,0.0,0.0,1.0
"o Professor que contava as histórias pros meninos , o Boa-Vida , O Gato todo pra cima de a Dalva haiha own , o Volta Seca lá fissurado em as histórias de o seu padrinho Lampião ... e o Pirulito querendo ser de a igreja , virar frade .. com medo de o inferno e tudo ai são personagens que vão ficar em a memória ! ",0.0186363636363636,1.23,-0.0334090909090908,-2.204999999999999,0.0593333333333333,3.916,0.0385454545454545,2.5440000000000005,-0.019530303030303,-1.289,1.0
Merece ser lido e relido por quem ainda acredita que pode haver um mundo melhor . ,-0.064,-1.024,0.00775,0.124,-0.0534375,-0.855,-0.0519374999999999,-0.8309999999999998,-0.058875,-0.942,1.0
Com toda a certeza é um de os livros mais extraordinários que eu li . ,0.0369333333333333,0.554,-0.0119999999999999,-0.1799999999999999,0.0542666666666666,0.814,0.0696666666666666,1.045,0.0,0.0,1.0
"Não virei fã , mas devo confessar que me interessei bastante por a história . ",0.0397999999999999,0.597,-0.0346666666666666,-0.52,0.0542,0.813,0.0475333333333333,0.7130000000000001,0.0,0.0,1.0
Acho que só é possível não gostar de o livro caso o leitor não se identifique com Holden . ,0.0587368421052631,1.116,-0.020578947368421,-0.391,0.0689473684210526,1.31,0.062578947368421,1.189,-0.0219473684210526,-0.417,1.0
"Muito chatinho , de a sono em umas partes e outras são muito bobas . ",-0.0553333333333333,-0.8300000000000001,-0.0597333333333333,-0.896,-0.0046666666666666,-0.0699999999999999,-0.0212,-0.318,0.0737333333333333,1.106,1.0
"Me apaixonei por ele nao por sonhar com Edward , Jacob ou Bella mas por me dar de volta a ideia de que a vida eh o que fazemos de ela , voce soh tem que fazer o seu melhor e ela sera tao linda e completa como em os livros . ",0.0909230769230769,4.728,-0.0114423076923076,-0.5949999999999998,0.118,6.136,0.1108076923076923,5.7620000000000005,-0.0023846153846153,-0.124,1.0
"A possibilidade efetiva de a hipótese , ainda que remota , é assustadora , tornando a obra ainda mais intensa e definitiva . ",-0.0594347826086956,-1.367,-0.027391304347826,-0.6299999999999999,0.0334347826086956,0.769,-0.0288260869565217,-0.663,-0.1177391304347826,-2.708,1.0
"Apesar de eu achar algumas falhas ... Muito bem bolado , arrebatador ! ",0.0383846153846153,0.499,0.0005384615384615,0.007,0.0899230769230769,1.169,0.0786923076923077,1.023,0.0425384615384615,0.553,1.0
"Bella não se importa que Edward seja vampiro e nem que corra um risco mortal , então os dois vivem um romance emocionante , cheio de mistério , fantasia e aventura . ",0.00715625,0.2290000000000001,0.0004375,0.014,-0.0486875,-1.5580000000000005,-0.0051249999999999,-0.1639999999999996,-0.087625,-2.804,1.0
"Muito vocabulário para pouca idade , como em essa frase , de quando ela tinha 6 anos : "" - Uma beleza enorme , mamãe . ",0.0158076923076923,0.4109999999999999,-0.0608461538461538,-1.582,0.0494999999999999,1.287,0.0338846153846153,0.881,0.0178846153846153,0.4650000000000001,1.0
"Um livro super divertido onde Malu lembra o que passou com sua mãe depois de os 12 anos , pois aantes sua mãe que narra . ",-0.0073846153846153,-0.1919999999999999,-0.0374230769230769,-0.973,-0.0057692307692307,-0.15,0.0081153846153846,0.211,0.0,0.0,1.0
"Se você lê um livro de 434 páginas em dois dias , é por que ele é realmente muito bom ! ",-0.0457142857142857,-0.96,-0.0463333333333333,-0.973,-0.0352857142857142,-0.741,-0.0202857142857142,-0.4259999999999999,0.0263333333333333,0.553,1.0
Só uma coisa : Genial ! ,0.0266666666666666,0.16,0.0215,0.129,0.0086666666666666,0.052,0.019,0.114,0.0,0.0,1.0
"Em os últimos capítulos a ação em a história deixa tudo muito bom e mostra como a Bella pode sim ser muito inteligente , enganando o vamp Jasper . ",-0.0107931034482758,-0.313,0.0383793103448275,1.113,0.0207586206896551,0.6020000000000002,0.0040344827586206,0.1170000000000001,0.0328965517241379,0.954,1.0
Aí está um livro que eu fiquei tensa de o começo a o fim ! ,-0.0015333333333333,-0.0229999999999999,-0.0513999999999999,-0.7709999999999999,-0.01,-0.15,0.0207333333333333,0.311,-0.0047333333333333,-0.071,1.0
"Já o li duas vezes , e cada leitura me proporcionou uma visão nova de o mundo de Winston ( e de o nosso ) . ",0.0888846153846153,2.311,-0.134576923076923,-3.499,0.1161923076923076,3.021,0.1163461538461538,3.0250000000000004,0.0017692307692307,0.046,1.0
Com a criação de um futuro extremamente controlado George Orwell nos prende a uma leitura rica e de muito aprendizado . ,0.0423333333333333,0.889,-0.1622857142857142,-3.408,0.0728095238095238,1.5289999999999997,0.0888095238095238,1.865,0.0228571428571428,0.48,1.0
Nossa Peeeeeeeeeeeeeeerfeito rsrs . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Boa Leitura , O Grande Irmão zela por ti . ",0.1599,1.599,-0.1382,-1.382,0.1371,1.371,0.1574,1.574,-0.017,-0.17,1.0
1984 é um livro perturbador . ,-0.2751666666666666,-1.6509999999999998,0.0,0.0,-0.2735,-1.641,-0.2226666666666666,-1.336,0.1193333333333333,0.716,1.0
"O livro é emocionante e mostra que apesar de o tempo , nada mudou . ",-0.0175333333333333,-0.263,-0.0270666666666666,-0.4059999999999999,0.0563999999999999,0.8459999999999999,0.0220666666666666,0.331,0.0545999999999999,0.819,1.0
Disparado o melhor livro de o Shaeldon que já li . ,0.0862727272727272,0.949,-0.068,-0.748,0.0886363636363636,0.975,0.0909090909090909,1.0,-0.0112727272727272,-0.124,1.0
"Eu ainda fico impressionada como o livro não é exatamente novo , mas pode se inserir facilmente em nosso cotidiano atual . ",0.0056818181818181,0.125,-0.0287727272727272,-0.633,0.0748181818181818,1.646,0.027590909090909,0.607,-0.0420454545454545,-0.925,1.0
"Acredito ser leitura obrigatória para todos , e qualquer um , que tenham um mínimo de interesse sobre política . ",-0.0169999999999999,-0.3399999999999998,-0.0566499999999999,-1.1329999999999998,-0.01425,-0.2850000000000002,0.0317,0.634,0.0270499999999999,0.5409999999999999,1.0
"Assim como em os outros livros de esta série , há partes em que eu me vi rindo muito ( muitas de as vezes em lugares cheio de pessoas ) com as situações ali retratadas . ",0.0467222222222222,1.682,-0.0968333333333333,-3.486,0.081,2.916,0.0736111111111111,2.6500000000000004,0.0131666666666666,0.474,1.0
"Tão marcante quanto o traço social , o traço figurativo de como agem as autoridades é requintado e bem delineado por Jorge Amado , onde mostra que há uma distorcão de informações sobre os serviços governamentais para que a sociedade possa ser cúmplice contra os Capitães de a Areia . ",0.0481999999999999,2.41,-0.025,-1.25,0.05444,2.722,0.06202,3.101,0.00908,0.4539999999999999,1.0
"A importância de o livro vem de a qualidade de sua narrativa e de o trabalho de imaginação e percepção de Orwell que buscou retratar uma sociedade que contém todos os vícios estão reunidos e exagerados , como forma de alerta mesmo . ",0.1192325581395349,5.127000000000001,-0.1444883720930232,-6.212999999999998,0.1577209302325581,6.782,0.16,6.88,-0.015813953488372,-0.6799999999999999,1.0
"Um livro muito legal , que não tenho como não falar de a abordagem brilhante de a autora , assim como entrelaçamento de os personagens e a precisão de ela a o relatar os fatos de o ponto de Bella , para mim , os diretores de filmes que vieram de livros não explorem e deixe como se fosse um nada que se constrói sozinho , mas voltando a o livro , ela deu o mistério envolvente que só um livro de esse tipo merece , só tenho uma reclamação , mas não é muito importante , eu notei uma auto-estima abaixo de zero de Bella , e isso só piora quando ela encontra Edward Cullen , "" ele é tudo , eu sou nada "" não com essas palavras , era isso que ela queria falar em o livro , mas , fora isso , eu não tenho nada a reclamar de Crepúsculo e os outros livros de a saga serão ainda melhores ! ",0.0075212121212121,1.2409999999999992,-0.0619696969696969,-10.225000000000003,0.0292242424242424,4.821999999999997,0.0266121212121212,4.391000000000001,0.0215757575757575,3.56,1.0
É mesmo com um ritmo vertiginoso que o leitor se envolve em cada palavra que os dois trocam . ,-0.0732105263157894,-1.391,0.0112105263157894,0.213,-0.1002105263157894,-1.904,-0.0681052631578947,-1.294,-0.0421578947368421,-0.8009999999999999,1.0
"Em o início , achei a leitura um pouco pesada , mas depois que se acostuma com o jeito de escrever de Portugal , fica tranquilo . ",0.071,1.917,-0.0421111111111111,-1.137,0.067074074074074,1.811,0.0948888888888888,2.562,-0.0092222222222222,-0.249,1.0
Um ótimo livro para quem gosta de histórias voltadas a a realidade . ,-0.0693846153846153,-0.902,-0.0748461538461538,-0.973,-0.0706153846153846,-0.918,-0.0426923076923076,-0.5549999999999999,0.0631538461538461,0.821,1.0
"São mini contos muito mal elaborados e meio bobos , o que contribui para o ar de falsa simpatia que o leitor cria por a história . ",0.0258518518518518,0.6980000000000001,0.0022962962962962,0.0619999999999999,0.0384074074074074,1.037,0.0314444444444444,0.849,-0.0034444444444444,-0.0929999999999999,1.0
"Faltam adjetivos para os comentários dignos de esta obra ... Saramago , talvez em seu ápice literário , presenteou a todos com essa "" mortífera "" obra , repleta de mensagens "" subliminares "" .. Um livro que traz com si a reflexão , um ponto de vista diferente sobre os atos e comportamentos humanos , sobre a sociedade e sobre o convívio social ... Mais um de os "" murros em o estômago "" ... Um livro necessário ... ",0.002325,0.1860000000000002,-0.05595,-4.476,0.0056499999999999,0.4519999999999997,0.0175875,1.407,-0.01205,-0.964,1.0
"Assim , soma - se a a paixão um perigo sobrenatural temperado com muito suspense , e o resultado é uma leitura de tirar o fôlego - um romance repleto de as angústias e incertezas de a juventude - oarrebatamento , a atração , a ansiedade que antecede cada palavra , cada gesto , e todos os medos . ",0.0271525423728813,1.602,-0.0450677966101694,-2.659,0.0079661016949152,0.4699999999999994,0.0406440677966101,2.398,0.0041016949152542,0.242,1.0
"A idéia política de o livro é boa , mas o autor é muito repetitivo , o livro nao tinha nenhum gancho que prendesse a atençao . ",0.0324444444444444,0.8760000000000001,-0.0386666666666666,-1.044,0.0139629629629629,0.377,0.0284074074074074,0.7670000000000001,-0.0078888888888888,-0.2129999999999999,1.0
"Fui a a nocaute , sem direito a ( re )contagem . ",-0.0035384615384615,-0.046,-0.0547692307692307,-0.712,-0.0269230769230769,-0.35,-0.0069230769230769,-0.0899999999999999,0.0449230769230769,0.584,1.0
"Puts , gostei muito de este livro , uma ficção que me fez pensar sobre o relacionamento humano , principalmente sobre a cegueira de o dia a dia . ",0.0482758620689655,1.4,-0.1114137931034482,-3.231,0.0818620689655172,2.374,0.0738965517241379,2.143,0.02,0.5800000000000001,1.0
"O livro Fala sério amor , de Thalita Rebouças , conta a história de uma jovem garota , que se chama Malu , conta sobre todos os fatos importantes de um relacionamento que ocorreu em a vida de ela , de entre muitas histórias , algumas te calsaram muitos risos ! ",0.1005490196078431,5.128,-0.0756274509803921,-3.8569999999999993,0.1281960784313725,6.538,0.1275490196078431,6.505000000000002,-0.0046666666666666,-0.238,1.0
"Começando com Ângela em a gravidez , que é umas de as partes mais engraçadas , algumas coisas que ela fala e pensa faz todo o sentindo , como você pode estar gorda e feia , mas se você está grávidas todos vão te amar e te achar linda , também tem quando está grávida você não ganha presentes para você e sim para seu bebê . ",0.0641044776119403,4.295,-0.0327462686567164,-2.1939999999999995,0.084731343283582,5.677,0.0631791044776119,4.2330000000000005,0.0111641791044776,0.748,1.0
Um livro denso e muito detalhista . ,-0.211,-1.477,0.0,0.0,-0.2258571428571428,-1.581,-0.1718571428571428,-1.2029999999999998,0.079,0.553,1.0
"Uma leitura fácil e agradável , recomendado a todos ! ",0.1162,1.162,-0.135,-1.35,0.0995,0.995,0.1109,1.109,-0.018,-0.18,1.0
"Ô , vingança boa e inteligente . ",-0.1197142857142857,-0.838,0.1165714285714285,0.816,0.0257142857142857,0.18,-0.0257142857142857,-0.1799999999999999,0.0999999999999999,0.7,1.0
"Essa altura de o campeonato eu não sabia quem era o pior , ela sendo totalmente tonta tapada , pateta ou ele , achando que é *O gostoso* Pense só : lembram de o terror que foi a adolescência de vocês ? ",0.1055909090909091,4.646000000000001,-0.0601818181818181,-2.648,0.03825,1.6829999999999998,0.0758636363636363,3.338,-0.0200454545454545,-0.882,1.0
"Em a minha singela opinião , esse romance de Sidney Sheldon é um clássico , onde o autor narra a história de várias gerações de a família McGregor , que fundou seu império com os diamantes de a África de o Sul , chegando até a protagonista Kate Blackwell , que é uma mulher sensual , bela e extremamente impetuosa . ",0.0891639344262295,5.439,-0.081967213114754,-5.0,0.1110819672131147,6.776,0.1096885245901639,6.691000000000001,-0.0024098360655737,-0.147,1.0
"Gostei , entretanto , de o trecho em que o personagem Holden revela o fato que serve de título a o romance , quando a irmãzinha de ele conclui o que já constatamos desde o início de a trama : Holden odeia tudo em a vida . ",0.1257446808510638,5.91,-0.0373617021276595,-1.7559999999999996,0.1296170212765957,6.0920000000000005,0.1273191489361702,5.984,-0.0017234042553191,-0.081,1.0
Superficialidade resumiria bem esse livro . ,0.125,0.75,0.1633333333333333,0.98,0.1533333333333333,0.92,0.1471666666666666,0.883,0.0,0.0,1.0
"Esta resenha é importante justamente por isso , e finalmente vou poder entregar uma resenha de verdade sobre uma obra que me marcou . ",0.1709583333333333,4.103000000000001,0.0412916666666666,0.991,0.067625,1.623,0.1411666666666666,3.388,-0.0089166666666666,-0.214,1.0
"Uma critica fantástica a o Estado e a o coletivismo , é interressante como o autor prevê com sucesso a submissão cada vez maior de o individuo a o coletivo . ",0.0610322580645161,1.892,-0.086,-2.666,0.0897419354838709,2.782,0.0789354838709677,2.447,0.0,0.0,1.0
"O livro é esplêndido , logo em o começo pensei que seria só mais uma história de injustiças , vinganças e superações , mas não . ",0.0231153846153846,0.601,-0.0333846153846153,-0.868,0.0323076923076923,0.84,0.0323076923076923,0.8400000000000001,0.0,0.0,1.0
"Achei a história super interessante , mesmo porque eu sempre gostei de história de vampiros . ",0.1318125,2.109,-0.1521875,-2.435,0.140375,2.246,0.1575625,2.521,-0.0045625,-0.073,1.0
"Em a minha opnião o livro é perfeito , não há o que ser discutido . ",0.0,0.0,-0.0063125,-0.101,0.0,0.0,0.002125,0.034,0.0,0.0,1.0
"´ Ensaio sobre a cegueira ' é um livro forte , de narrativa espetacular e enredo muito coerente com a realidade de todos os tempos ! ",-0.0730769230769231,-1.9000000000000004,-0.0638846153846153,-1.661,-0.0521538461538461,-1.356,-0.0426923076923076,-1.11,0.0759615384615384,1.9750000000000003,1.0
"Me encantei com ele , apesar de o filme , não ter feito jus a o livro . ",0.0903333333333333,1.626,0.0036666666666666,0.066,0.1007777777777777,1.814,0.0967777777777777,1.742,-0.0126111111111111,-0.227,1.0
"Ficar preso a uma só visão , sem aquela onisciência de o narrador em terceira pessoa , captura a atenção de o leitor com muita eficiência . ",-0.0502222222222222,-1.3560000000000003,-0.072074074074074,-1.946,0.0004814814814814,0.0130000000000001,-0.034037037037037,-0.9189999999999996,-0.009,-0.2430000000000001,1.0
"Para você curtir o livro , você tem que superar algumas "" barreiras "" , a primeira é que o livro esta em português de Portugal , então tem algumas palavras que tem que ser deduzidas por o contesto . ",0.090975,3.639,-0.092975,-3.719,0.0962499999999999,3.85,0.0934,3.736,0.0,0.0,1.0
"O livro é excelentíssimo , repleto de elementos que me fascinam : teorias apocalíticas , críticas sociais , sexo , morte , etc. O que mais me impressionou foi o sentimento trágico que Saramago conseguiu demonstrar , em os momentos mais terríveis de o livro . ",0.0585,2.6910000000000003,-0.0393260869565217,-1.809,0.0327608695652173,1.507,0.0475652173913043,2.188,-0.0194130434782608,-0.893,1.0
